province_name,regency_code,region_name_raw,name_flag,year,year_flag,value,value_flag,table_header_raw,table_header_english,page_number,table_number,raw_text_hash
ACEH,1.0,Aceh Selatan,,1996,,"647.980,52",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,b7b4814e9611
ACEH,2.0,Aceh Tenggara,,1996,,"328.028,85",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,4f644bcea5d1
ACEH,3.0,Aceh Timur,,1996,,"1.694.799,04",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,8290994a614c
ACEH,,Aceh Timur,1),1996,,"1.465.427,87",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,6e9f124f351b
ACEH,4.0,Aceh Tengah,,1996,,"576.001,49",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,935073220991
ACEH,5.0,Aceh Barat,,1996,,"757.985,87",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,53e8cc13d97f
ACEH,6.0,Aceh Besar,,1996,,"589.649,99",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,71be11253f61
ACEH,7.0,Pidie,,1996,,"746.665,30",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,6da92bf6851b
ACEH,8.0,Aceh Utara,,1996,,"8.702.935,66",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,9a945b0a9f50
ACEH,,Aceh Utara,1),1996,,"2.528.278,66",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,fb602d65090a
ACEH,9.0,Simeulue,,1996,,,,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,ebd1970600ec
ACEH,71.0,Banda Aceh,,1996,,"526.832,87",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,e9737718c36b
ACEH,72.0,Sabang,,1996,,"66.108,90",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,de2d1a56a876
ACEH,,Jml 11 Kab./Kodya. Total of 11 Reg./Mun.,,1996,,"14.636.988,49",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,93a2ca1b1096
ACEH,,Jml 11 Kab./Kodya. Total of 11 Reg./Mun.,1),1996,,"8.232.960,32",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,2cc8b38e2650
ACEH,,PROPINSI/PROVINCE,,1996,,"14.636.988,48",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,b03fa81d0056
ACEH,,PROPINSI/PROVINCE,1),1996,,"8.232.960,31",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI DISTA ACEH, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in Aceh, 1993 - 1999 (Million Rupiahs)",2,1,d9e80d0d2328
SUMATERA UTARA,1.0,Nias,,1996,,"1.017.431,35",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,c270a5185323
SUMATERA UTARA,2.0,Mandailing Natal,,1996,,"675.778,17",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,73e2b149abd7
SUMATERA UTARA,3.0,Tapanuli Selatan,,1996,,"2.205.792,16",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,1457f630f981
SUMATERA UTARA,4.0,Tapanuli Tengah,,1996,,"472.432,28",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,d7f3a5d7e143
SUMATERA UTARA,5.0,Tapanuli Utara,,1996,,"666.352,56",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,858a83c70da3
SUMATERA UTARA,6.0,Toba Samosir,,1996,,"602.002,33",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,915a690a66e2
SUMATERA UTARA,7.0,Labuhan Batu,,1996,,"2.333.703,03",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,321b588d533e
SUMATERA UTARA,8.0,Asahan,,1996,,"3.025.229,94",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,ac6d81c66451
SUMATERA UTARA,9.0,Simalungun,,1996,,"2.101.291,95",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,9a0683160e3d
SUMATERA UTARA,10.0,Dairi,,1996,,"586.685,45",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,a0220025a48d
SUMATERA UTARA,11.0,Karo,,1996,,"724.888,77",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,4fd01dedc5eb
SUMATERA UTARA,12.0,Deli Serdang,,1996,,"3.087.153,35",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,84670a46ac95
SUMATERA UTARA,13.0,Langkat,,1996,,"2.227.883,30",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,75ecbaa5e4be
SUMATERA UTARA,,Langkat,1),1996,,"1.815.447,55",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,e8d41f554fea
SUMATERA UTARA,71.0,Sibolga,,1996,,"254.173,02",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,54cca48fc1ea
SUMATERA UTARA,72.0,Tanjung Balai,,1996,,"398.327,67",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,5f450b963bec
SUMATERA UTARA,73.0,Pematang Siantar,,1996,,"801.484,71",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,8b631bbfc08f
SUMATERA UTARA,74.0,Tebing Tinggi,,1996,,"385.397,46",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,23a47dcc9a30
SUMATERA UTARA,75.0,Medan,,1996,,"6.400.860,11",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,53746466e53f
SUMATERA UTARA,76.0,Binjai,,1996,,"392.620,60",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,0ae376a7b681
SUMATERA UTARA,,Jml 19 Kab./Kota. Total of 19 Reg./Mun.,,1996,,"27.683.710,04",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,cf7a0b703355
SUMATERA UTARA,,Jml 19 Kab./Kota. Total of 19 Reg./Mun.,1),1996,,"27.271.274,29",,"PDRB ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA, MENURUT KABUPATEN/KOTA, 1993 - 1999 (JUTA RUPIAH)","GRDP at Current Price By Regencies/Municipalities, in North Sumatera, 1993 - 1999 (Million Rupiahs)",3,2,f8baaf2f82cc
