province_name,regency_code,region_name_raw,name_flag,year,year_flag,value,value_flag,table_header_raw,table_header_english,page_number,table_number,raw_text_hash
ACEH,01,Kab. Simeulue,,2021,,26.153,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota (miliar rupiah), 2021–2025","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province (thousand rupiahss), 2021–2025",1,1,b7eb07da1938
ACEH,02,Kab. Aceh Singkil,,2021,,21.135,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota (miliar rupiah), 2021–2025","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province (thousand rupiahss), 2021–2025",1,1,a0f504d3c7c5
ACEH,03,Kab. Aceh Selatan,,2021,,25.471,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota (miliar rupiah), 2021–2025","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province (thousand rupiahss), 2021–2025",1,1,8651b48fe435
ACEH,04,Kab. Aceh Tenggara,,2021,,24.239,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota (miliar rupiah), 2021–2025","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province (thousand rupiahss), 2021–2025",1,1,2affcc4c0e39
ACEH,05,Kab. Aceh Timur,,2021,,27.403,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota (miliar rupiah), 2021–2025","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province (thousand rupiahss), 2021–2025",1,1,7d0e9666e107
ACEH,06,Kab. Aceh Tengah,,2021,,36.859,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota (miliar rupiah), 2021–2025","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province (thousand rupiahss), 2021–2025",1,1,afe3d6fa2e7c
ACEH,07,Kab. Aceh Barat,,2021,,49.805,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota (miliar rupiah), 2021–2025","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province (thousand rupiahss), 2021–2025",1,1,65d9c474a12a
ACEH,08,Kab. Aceh Besar,,2021,,34.243,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota (miliar rupiah), 2021–2025","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province (thousand rupiahss), 2021–2025",1,1,759ff7940cdc
ACEH,09,Kab. Pidie,,2021,,25.836,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota (miliar rupiah), 2021–2025","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province (thousand rupiahss), 2021–2025",1,1,2a9e80ab40cc
ACEH,10,Kab. Bireun,,2021,,31.906,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota (miliar rupiah), 2021–2025","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province (thousand rupiahss), 2021–2025",1,1,b1ad1e9064df
