province_name,regency_code,region_name_raw,name_flag,year,year_flag,value,value_flag,table_header_raw,table_header_english,page_number,table_number,raw_text_hash
ACEH,01,Kab. Simeulue,,2011,,1 4.051,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,a8ef854bfd0e
ACEH,02,Kab. Aceh Singkil,,2011,,1 2.597,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,55b77ec6d95a
ACEH,03,Kab. Aceh Selatan,,2011,,1 4.844,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,32012e6c606c
ACEH,04,Kab. Aceh Tenggara,,2011,,1 4.008,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,179c36e8e359
ACEH,05,Kab. Aceh Timur,,2011,,2 0.782,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,9cf8286c4cfb
ACEH,06,Kab. Aceh Tengah,,2011,,2 3.883,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,6357c0a9969c
ACEH,07,Kab. Aceh Barat,,2011,,2 6.227,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,9e6d353fc420
ACEH,08,Kab. Aceh Besar,,2011,,2 0.923,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,814009c768f7
ACEH,09,Kab. Pidie,,2011,,1 4.708,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,dc741b5606ba
ACEH,10,Kab. Bireun,,2011,,1 9.160,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,8752fd627517
ACEH,11,Kab. Aceh Utara,,2011,,3 4.501,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,bc3a4a39fde2
ACEH,12,Kab. Aceh Barat Daya,,2011,,1 8.418,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,37e12b979b05
ACEH,13,Kab. Gayo Lues,,2011,,1 8.629,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,385dea6a7464
ACEH,14,Kab. Aceh Tamiang,,2011,,1 7.826,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,9f7bd0607dd3
ACEH,15,Kab. Nagan Raya,,2011,,3 3.905,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,67178155e5b5
ACEH,16,Kab. Aceh Jaya,,2011,,1 9.325,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,7bd19ad00e79
ACEH,17,Kab. Bener Meriah,,2011,,2 0.834p,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,3009d6150774
ACEH,18,Kab. Pidie Jaya,,2011,,1 3.924,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,3e008816c153
ACEH,71,Kota Banda Aceh,,2011,,4 6b.859,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,daa3b444257c
ACEH,72,Kota Sabang,,2011,,2 5.652,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,3a2c2431828e
ACEH,73,Kota Langsa,,2011,,1 8.318,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,edcf7b507486
ACEH,74,Kota Lhokseumawe,,2011,,5 1.448,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,e60c750f6d88
ACEH,75,Kota Subulussalam,,2011,,1 3.974,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,f03e12e34184
ACEH,,Jml Kab./Kota Total of Reg./Mun.,,2011,,2 3.469,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,85d539ab76f6
ACEH,,Provinsi/Province,,2011,,2 3.429,,"PDRB Per Kapita Atas Dasar Harga Berlaku di Provinsi Aceh Menurut Kabupaten/Kota, 2011-2015 (Ribu Rupiah)","Per Capita GRDP at Current Market Prices by Regency/Municipality, in Aceh Province, 2011-2015 (Thousand Rupiahs)",1,1,c3b98d35ed47
