province_name,regency_code,region_name_raw,name_flag,year,year_flag,value,value_flag,table_header_raw,table_header_english,page_number,table_number,raw_text_hash
ACEH,01,Kab. Simeulue,,2020,,2.274,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,f163b84e5813
ACEH,02,Kab. Aceh Singkil,,2020,,2.423,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,31ea01311839
ACEH,03,Kab. Aceh Selatan,,2020,,5.531,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,f5b5d841c128
ACEH,04,Kab. Aceh Tenggara,,2020,,5.059,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,8644abae2041
ACEH,05,Kab. Aceh Timur,,2020,,10.606,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,07613146dedf
ACEH,06,Kab. Aceh Tengah,,2020,,7.387,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,5c2d6dffe77a
ACEH,07,Kab. Aceh Barat,,2020,,8.109,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,585201f78646
ACEH,08,Kab. Aceh Besar,,2020,,13.329,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,f5943ee09264
ACEH,09,Kab. Pidie,,2020,,10.759,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,62bcf1501b32
ACEH,10,Kab. Bireun,,2020,,13.084,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,71f18b3127a4
ACEH,11,Kab. Aceh Utara,,2020,,19.703,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,49558770cde2
ACEH,12,Kab. Aceh Barat Daya,,2020,,3.917,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,a10e55b93ea8
ACEH,13,Kab. Gayo Lues,,2020,,2.693,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,f82fdda35eee
ACEH,14,Kab. Aceh Tamiang,,2020,,7.513,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,7ad6b56c7dfb
ACEH,15,Kab. Nagan Raya,,2020,,7.657,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,cfc3a3e12532
ACEH,16,Kab. Aceh Jaya,,2020,,2.626,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,5d0b6a34fa23
ACEH,17,Kab. Bener Meriah,,2020,,4.528,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,5ec6a9ba12f3
ACEH,18,Kab. Pidie Jaya,,2020,,3.500,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,c903f357dafe
ACEH,71,Kota Banda Aceh,,2020,,18.502,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,d5bf75021d26
ACEH,72,Kota Sabang,,2020,,1.531,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,c30892d94bd3
ACEH,73,Kota Langsa,,2020,,5.274,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,fdffa29e6e54
ACEH,74,Kota Lhokseumawe,,2020,,8.867,,"PDRB Provinsi Aceh Atas Dasar Harga Berlaku Menurut Kabupaten/Kota (miliar rupiah), 2020–2024","GRDP of Aceh Province at Current Market Prices by Regency/Municipality (billion rupiahs), 2020–2024",1,1,ca5e2ffa4fb0
