province_name,regency_code,region_name_raw,name_flag,year,year_flag,value,value_flag,table_header_raw,table_header_english,page_number,table_number,raw_text_hash
NANGGROE ACEH DARUSSALAM,73,Langsa,#) d,2000,,,,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,955cdf6f3b1c
NANGGROE ACEH DARUSSALAM,06,Aceh Tengah,,2000,,"1.094.950,53",,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,b26c828e073d
NANGGROE ACEH DARUSSALAM,07,Aceh Barat,,2000,,"1.136.514,23",,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,8af33d10f0c7
NANGGROE ACEH DARUSSALAM,15,Nagan Raya,#) p,2000,,,,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,dc14923f1256
NANGGROE ACEH DARUSSALAM,16,Aceh ]aya,#) b,2000,,,,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,ed427597ea54
NANGGROE ACEH DARUSSALAM,08,Aceh Besar,,2000,,"1.18w9.503,18",,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,12ff13708d32
NANGGROE ACEH DARUSSALAM,09,Pidie,,2000,,"w1 381.588,43",,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,7b9c844e2f88
NANGGROE ACEH DARUSSALAM,11,Aceh Utara,,2000,,"/16 788.768,91",,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,a057a2295f42
NANGGROE ACEH DARUSSALAM,,Aceh Utara,*',2000,,"s 3 092.395,78",,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,97de4810c620
NANGGROE ACEH DARUSSALAM,10,Bireuen,#),2000,,"1 450.712,40",,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,4f9a6103db64
NANGGROE ACEH DARUSSALAM,74,Lhok Seumawe,#) t t,2000,,,,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,faf3a098efe5
NANGGROE ACEH DARUSSALAM,,Lhok Seumawe,*',2000,,,,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,9d24b8f29003
NANGGROE ACEH DARUSSALAM,71,Banda Aceh,,2000,,"763.499,29",,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,1d9a2e36131a
NANGGROE ACEH DARUSSALAM,72,Sabang,,2000,,"109.358,80",,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,24d9d755a784
NANGGROE ACEH DARUSSALAM,,Jml Kab./Kota. Total of Reg./Mun.,,2000,,"28.900.643,34",,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,51328e771004
NANGGROE ACEH DARUSSALAM,,Jml Kab./Kota Total of Reg./Mun.,*',2000,,"14.907 195,20",,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,0c974e6e1218
NANGGROE ACEH DARUSSALAM,,PROPINSI/PROVINCE,,2000,,"28.923.264,91",,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,51fa41784e7f
NANGGROE ACEH DARUSSALAM,,PROPINSI/PROVINCE,*',2000,,"14.929.816,77",,"PDRB PROPINSI NANGGROE ACEH DARUSSALAM ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of Nanggroe Aceh Darussalam at Current Pnces By Regencies/Muntcipalittes, 2000 - 2003 (Million Rupiahs)",2,1,8a7e2bee9c3a
SUMATERA UTARA,01,Nias,,2000,,"2 241 959,10",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,7747812b297b
SUMATERA UTARA,02,Mandailing Natal,,2000,,"1.388.849,04",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,7866e0cc2df2
SUMATERA UTARA,03,Tapanuli Selatan,,2000,,"3.640.218,59",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,14eb615b51f4
SUMATERA UTARA,77,Padang Sldempuan,#),2000,,,,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,216f90caa321
SUMATERA UTARA,04,Tapanuli Tengah,,2000,,"942.779,16",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,11b218ade137
SUMATERA UTARA,05,Tapanuli Utara,,2000,,"1 485.867,62",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,ff5ff0bb18b8
SUMATERA UTARA,06,Toba Samosir,,2000,,"1.232.558,18",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,6d4c13e4c6a8
SUMATERA UTARA,07,Labuhan Batu,,2000,,"6.764.697,31",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,8570f3dd1b9d
SUMATERA UTARA,08,Asahan,,2000,,"7.943.139,56",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,564fb408483d
SUMATERA UTARA,09,Simalungun,,2000,,"3.706.299,53",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,667f7b0750bd
SUMATERA UTARA,10,Dain,,2000,,"1.339 507,27",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,4ec5b181631f
SUMATERA UTARA,11,Karo,,2000,,"1.730.902w,07.",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,7c42dde64a5d
SUMATERA UTARA,12,Deli Serdang,,2000,,"7.368.841,31",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,526d279cec6b
SUMATERA UTARA,13,Langkat,,2000,,"4.557.346,55",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,9d9b03237a80
SUMATERA UTARA,,Langkat,*',2000,,"s :3.662.474,72",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,50502d9d7d31
SUMATERA UTARA,71,Sibolga,,2000,,"t 480.452,32",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,b53f59cab719
SUMATERA UTARA,72,Tanjung Balai,,2000,,"849.525,07",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,6fec04c0a3c4
SUMATERA UTARA,73,Pematang Siantar,,2000,,"1.694.192,87",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,2a878a10ed0c
SUMATERA UTARA,74,Tebing Tinggi,,2000,,"729.677,78",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,ee37354eb22a
SUMATERA UTARA,75,Medan,,2000,,"13.958.606,54",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,19468d29a113
SUMATERA UTARA,76,Binjai,,2000,,"833.170,21",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,e6b594d371e9
SUMATERA UTARA,,Jml Kab./Kota. Total of Reg./Mun.,,2000,,"62.888.590,09",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,6ef8b3aacee5
SUMATERA UTARA,,Jml Kab./Kota. Total of Reg./Mun.,*',2000,,"61.993.718,26",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,cbb3d0b08a38
SUMATERA UTARA,,PROPINSI/PROVINCE,,2000,,"67.659.899,27",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,0920834f8cfc
SUMATERA UTARA,,PROPINSI/PROVINCE,*',2000,,"66.746.843,10",,"PDRB PROPINSI SUMATERA UTARA ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of North Sumatera at Current Prices By Regendes/Muniapaltttes, 2000 - 2003 (Million Rupiahs)",3,2,8008a2efd3af
SUMATERA BARAT,01,Kepulauan Mentawai,,2000,,"340.554,18",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,a5079b2c6ae4
SUMATERA BARAT,02,Pesisir Selatan,,2000,,"1.309.537,11",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,306f23683b47
SUMATERA BARAT,03,Solok,,2000,,"1.631.700,80",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,4cc80abf182b
SUMATERA BARAT,04,Sawahlunto/Sijunjung,,2000,,"1.453.030,92",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,a17a93dc171f
SUMATERA BARAT,05,Tanah Datar,,2000,,"1 517.228,67",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,04dab75c739d
SUMATERA BARAT,06,Padang Panaman,,2000,,"1.905.453,78",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,a2264282ce06
SUMATERA BARAT,77,Kota Panaman,#),2000,,-,,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,afefb9843f24
SUMATERA BARAT,07,Agam,,2000,,"1.795.451,43",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,778d990f57f3
SUMATERA BARAT,08,Lima Puluh Koto,,2000,,"1.668.228,69",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,d9279cc899f1
SUMATERA BARAT,09,Pasaman,,2000,,"1.540.834,81",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,beed4b45528c
SUMATERA BARAT,71,Padang,,2000,,"7.079.336,54",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,7d89fdb58fff
SUMATERA BARAT,72,Solok,,2000,,"311.2w75,35",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,dc071b1f308b
SUMATERA BARAT,73,Sawahlunto,,2000,,"480.436,56",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,8d6fb281a11e
SUMATERA BARAT,74,Padang Panjang,,2000,,"243.715,93",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,f55fd672b507
SUMATERA BARAT,75,Bukit Tinggi,,2000,,"590.581,26",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,10b45889c2c0
SUMATERA BARAT,76,Payakumbuh,,2000,,"504.423,06",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,b49de7772cd5
SUMATERA BARAT,,Jml Kab./Kota. Total of Reg./Mun.,,2000,,"22.371.789,09",,"PDRB PROPINSI SUMATERA BARAT ATAS DASAR HARGA BERLAKU MENURUT KABUPATEN/KOTA, 2000 - 2003 (JUTAAN RUPIAH)/","GRDP the Province of West Sumatera at Current Prices By Regendes/Municlpalitles, 2000 - 2003 (Miilion Ruptahs)",4,3,7e61331761db
