province_name,regency_code,region_name_raw,name_flag,year,year_flag,value,value_flag,table_header_raw,table_header_english,page_number,table_number,raw_text_hash
NANGGROE ACEH DARUSSALAM,15,Nagan Raya,#),2000,,,,"PDRB PER KAPITA ATAS DASAR HARGA BERUVKU DI PROPINSI NANGGROE ACEH DARUSSALAM MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regendes/Munidpaiities, in Nanggroe Aceh Darussalam, 2000 - 2003 (Rupiahs)",2,1,e554fb1bc8fa
NANGGROE ACEH DARUSSALAM,16,Aceh Jaya,#),2000,,,,"PDRB PER KAPITA ATAS DASAR HARGA BERUVKU DI PROPINSI NANGGROE ACEH DARUSSALAM MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regendes/Munidpaiities, in Nanggroe Aceh Darussalam, 2000 - 2003 (Rupiahs)",2,1,a72fa7897b0a
NANGGROE ACEH DARUSSALAM,08,Aceh Besar,,2000,,"4.162.740,79",,"PDRB PER KAPITA ATAS DASAR HARGA BERUVKU DI PROPINSI NANGGROE ACEH DARUSSALAM MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regendes/Munidpaiities, in Nanggroe Aceh Darussalam, 2000 - 2003 (Rupiahs)",2,1,23558440d934
NANGGROE ACEH DARUSSALAM,09,Pidie,,2000,,"2.764.30.4,70",,"PDRB PER KAPITA ATAS DASAR HARGA BERUVKU DI PROPINSI NANGGROE ACEH DARUSSALAM MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regendes/Munidpaiities, in Nanggroe Aceh Darussalam, 2000 - 2003 (Rupiahs)",2,1,37806d3de066
NANGGROE ACEH DARUSSALAM,11,Aceh Utara,,2000,,"28.761.632,55",,"PDRB PER KAPITA ATAS DASAR HARGA BERUVKU DI PROPINSI NANGGROE ACEH DARUSSALAM MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regendes/Munidpaiities, in Nanggroe Aceh Darussalam, 2000 - 2003 (Rupiahs)",2,1,55085b511a56
NANGGROE ACEH DARUSSALAM,,Aceh Utara,*',2000,,"5.297.729,19",,"PDRB PER KAPITA ATAS DASAR HARGA BERUVKU DI PROPINSI NANGGROE ACEH DARUSSALAM MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regendes/Munidpaiities, in Nanggroe Aceh Darussalam, 2000 - 2003 (Rupiahs)",2,1,493ac374a4f7
NANGGROE ACEH DARUSSALAM,10,Bireuen,#),2000,,"4.265.910,35",,"PDRB PER KAPITA ATAS DASAR HARGA BERUVKU DI PROPINSI NANGGROE ACEH DARUSSALAM MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regendes/Munidpaiities, in Nanggroe Aceh Darussalam, 2000 - 2003 (Rupiahs)",2,1,228f9a55fa04
NANGGROE ACEH DARUSSALAM,74,Lhok Seumawe,#),2000,,,,"PDRB PER KAPITA ATAS DASAR HARGA BERUVKU DI PROPINSI NANGGROE ACEH DARUSSALAM MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regendes/Munidpaiities, in Nanggroe Aceh Darussalam, 2000 - 2003 (Rupiahs)",2,1,4b5d2e8a992a
NANGGROE ACEH DARUSSALAM,,Lhok Seumawe,*',2000,,,,"PDRB PER KAPITA ATAS DASAR HARGA BERUVKU DI PROPINSI NANGGROE ACEH DARUSSALAM MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regendes/Munidpaiities, in Nanggroe Aceh Darussalam, 2000 - 2003 (Rupiahs)",2,1,c81e12059d60
NANGGROE ACEH DARUSSALAM,71,Banda Aceh,,2000,,"3.529.995,93",,"PDRB PER KAPITA ATAS DASAR HARGA BERUVKU DI PROPINSI NANGGROE ACEH DARUSSALAM MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regendes/Munidpaiities, in Nanggroe Aceh Darussalam, 2000 - 2003 (Rupiahs)",2,1,025e68b7e89b
NANGGROE ACEH DARUSSALAM,72,Sabang,,2000,,"4.810.363,33",,"PDRB PER KAPITA ATAS DASAR HARGA BERUVKU DI PROPINSI NANGGROE ACEH DARUSSALAM MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regendes/Munidpaiities, in Nanggroe Aceh Darussalam, 2000 - 2003 (Rupiahs)",2,1,da3fa8099e53
NANGGROE ACEH DARUSSALAM,,Jml Kab./Kota. Total of Reg./Mun.,,2000,,"7.311.976,99",,"PDRB PER KAPITA ATAS DASAR HARGA BERUVKU DI PROPINSI NANGGROE ACEH DARUSSALAM MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regendes/Munidpaiities, in Nanggroe Aceh Darussalam, 2000 - 2003 (Rupiahs)",2,1,3a5589861e0f
NANGGROE ACEH DARUSSALAM,,Jml Kab./Kota Total of Reg./Mun.,*',2000,,"3.771.579,30",,"PDRB PER KAPITA ATAS DASAR HARGA BERUVKU DI PROPINSI NANGGROE ACEH DARUSSALAM MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regendes/Munidpaiities, in Nanggroe Aceh Darussalam, 2000 - 2003 (Rupiahs)",2,1,fc1550f993f5
SUMATERA UTARA,01,Nias,,2000,,"3.280.518,89",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,e7a6bd260b1d
SUMATERA UTARA,02,Mandailing Natal,,2000,,"3.859.532,86",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,f64713ca7586
SUMATERA UTARA,03,Tapanuli Selatan,,2000,,"4.956.967,65",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,221f9a5824a4
SUMATERA UTARA,77,Padang Sidempuan,#),2000,,,,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,e0248ecddc3e
SUMATERA UTARA,04,Tapanuli Tengah,,2000,,"3.853.126,59",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,75f4b9845904
SUMATERA UTARA,05,Tapanuli Utara,,2000,,"3 644.413,86",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,86c5d54b34af
SUMATERA UTARA,06,Toba Samosir,,2000,,"4 052 801,25",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,4c7f5ef1249b
SUMATERA UTARA,07,Labuhan Batu,,2000,,"8.006.279,04",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,8ba548e77c60
SUMATERA UTARA,08,/Vsahan,,2000,,"8.487.575,06",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,895b9cdd4181
SUMATERA UTARA,09,Simalungun,,2000,,"4.330 790,92",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,e155f3dd8d3e
SUMATERA UTARA,10,Dam,,2000,,"4.573.929,49",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,8bfc556fa78a
SUMATERA UTARA,11,Karo,,2000,,"6.100.890,94",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,03a5505effd8
SUMATERA UTARA,12,Deli Serdang,,2000,,"3.760.595,27",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,31787067317a
SUMATERA UTARA,13,Langkat,,2000,,"5.027.048,86",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,ab8fec47952c
SUMATERA UTARA,,Langkat,*',2000,,"4.039.947,19",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,d79b28bbebb7
SUMATERA UTARA,71,Sibolga,,2000,,"/5.837.107,52",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,de56e56e932b
SUMATERA UTARA,72,Tanjung Balai,,2000,,"s6.414.511,47",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,40a918a460c6
SUMATERA UTARA,73,Pematang Siantar,,2000,,"7.014.594,28",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,b22b1c2b4bf4
SUMATERA UTARA,74,Tebing Tinggi,,2000,,"5.837.142,06",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,f2bf7eddee7b
SUMATERA UTARA,75,Medan,,2000,,"7.325.095,39",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,1baf2dff3cb1
SUMATERA UTARA,76,Binjai,,2000,,"3.897.690,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,5de87f21eb01
SUMATERA UTARA,,Jml Kab./Kota. Total of Reg./Mun.,,2000,,"5.117.844,91",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,6ba658b03970
SUMATERA UTARA,,Jml Kab./Kota. Total of Reg./Mun.,*',2000,,"4.991.226,49",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA UTARA MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regenaes/Munidpalities, in North Sumatera, 2000 - 2003 (Rupiahs)",3,2,ffdbc01abc75
SUMATERA BARAT,01,Kepulauan Mentawai,,2000,,"5.400.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,a57f54866804
SUMATERA BARAT,02,Pesisir Selatan,,2000,,"3.380.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,8bd0c0e20730
SUMATERA BARAT,03,Solok,,2000,,"3.890.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,48c0905e4f95
SUMATERA BARAT,04,Sawahlunto/Sijunj'ung,,2000,,"5.380.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,9899c1e1ef58
SUMATERA BARAT,05,Tanah Datar,,2000,,"4.500.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,42a69c180ed2
SUMATERA BARAT,06,Padang Panaman,,2000,,"3.960.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,8cdcb15b4d40
SUMATERA BARAT,77,Kota Pariaman,#),2000,,,,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,5fb5aa9e6b10
SUMATERA BARAT,07,Agam,,2000,,"4.360.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,3e002ee933e3
SUMATERA BARAT,08,Lima Puluh Koto,,2000,,"5.490.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,a97157d06241
SUMATERA BARAT,09,Pasaman,,2000,,"3.610.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,5366ba38130d
SUMATERA BARAT,71,Padang,,2000,,"10.430.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,2a812931d774
SUMATERA BARAT,72,Solok,,2000,,"6.750.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,abf8a954bfd1
SUMATERA BARAT,73,Sawahlunto,,2000,,"8.250.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,813d0b1c0d4f
SUMATERA BARAT,74,Padang Panjang,,2000,,"6.190.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,010b02d61b4e
SUMATERA BARAT,75,Bukit Tinggi,,2000,,"6.760.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,11229614f4cc
SUMATERA BARAT,76,Payakumbuh,,2000,,"5.360.000,00",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,007859c15011
SUMATERA BARAT,,Jml Kab./Kota. Total of Reg./Mun.,,2000,,"5.280.296,93",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,f6e39834682a
SUMATERA BARAT,,Jml Kab./Kota. Total of Reg./Mun.,*',2000,,"5.280.296,93",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI SUMATERA BARAT MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Price By Regenaes/Munidpalities, in West Sumatera, 2000 - 2003 (Rupiahs)",4,3,961f601397e2
RIAU,01,Kuantan Singingi,,2000,,"4.228.285,21",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI RIAU MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regendes/Munidpaiities, in Riau, 2000 - 2003 (Rupiahs)",5,4,2c3b8516555f
RIAU,02,Indragin Hulu,,2000,,"4.505.261,05",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI RIAU MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regendes/Munidpaiities, in Riau, 2000 - 2003 (Rupiahs)",5,4,d81d69ec20a9
RIAU,,Indragin Hulu,*',2000,,"3 993.145,70",,"PDRB PER KAPITA ATAS DASAR HARGA BERLAKU DI PROPINSI RIAU MENURUT KABUPATEN/KOTA, 2000 - 2003 (RUPIAH)","Per Capita GRDP at Current Pnce By Regendes/Munidpaiities, in Riau, 2000 - 2003 (Rupiahs)",5,4,bc3abdfec8b0
